id,title,permalink,thumbnail_625,number_serves,total_time,active_time
18120,The Sweet Melissa Baking Book: Carrot Cake with Fresh Orange Cream Cheese Frosting,http://www.seriouseats.com/recipes/2008/04/the-sweet-melissa-baking-book-carrot-cake-wit.html,,one 8-inch cake,,
18121,The Sweet Melissa Baking Book: Sour Cherry Pie with Pistachio Crumble,http://www.seriouseats.com/recipes/2008/04/the-sweet-melissa-baking-book-sour-cherry-pie.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080331-sweetmelissa-thumb-625xauto-49454.jpg,one 10-inch pie,,
181218,Shredded Kohlrabi Quick Pickle,http://www.seriouseats.com/recipes/2011/11/shredded-kohlrabi-quick-pickle-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111127-181215-finished-kohlrabi-pickles-610-thumb-625xauto-201796.jpg,makes 2 quarts,2 hours,20 minutes
181233,Goan Fish Curry,http://www.seriouseats.com/recipes/2011/11/goan-fish-curry-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111127-Goan-Fish-Curry-thumb-625xauto-201812.jpg,Serves 2,Preparation-15 minutes. Cooking time-15 minutes.,30 minutes
18125,Dinner Tonight: Chicken Curry with Turmeric,http://www.seriouseats.com/recipes/2008/03/dinner-tonight-chicken-curry-with-turmeric-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080326-dinnertonight-chicken-thumb-625xauto-49453.jpg,,,
181313,Chinese Five Spice Cookies,http://www.seriouseats.com/recipes/2011/11/chinese-5-spice-cookies-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111128-cookiemonster-chinese5spicecookies-thumb-625xauto-201877.jpg,About 30 cookies,1 hour 40 minutes,25 minutes
181323,Beer Run Cupcakes,http://www.seriouseats.com/recipes/2011/11/beer-run-cupcakes-stout-cupcakes-with-pretzels-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111128-181323-beer-run-cupcakes-thumb-625xauto-201995.jpg,makes 12 cupcakes,2 hours,1 hour
181329,Andrew Carmellini's Green Grits,http://www.seriouseats.com/recipes/2011/11/green-grits-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111128-181329-green-grits-thumb-625xauto-202000.jpg,serves 4 to 6 as a side dish,25 minutes,15 minutes
181363,Spicy Cocktail Meatballs,http://www.seriouseats.com/recipes/2011/12/spicy-cocktail-meatballs-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111128-seriousentertaining-holidaynibbles-spicycocktailmeatballs-primary-thumb-625xauto-202851.jpg,serves 15-20 (makes 60 meatballs),1 hour 10 minutes,35 minutes
181382,Andrew Carmellini's World's Best Biscuits. End of Story.,http://www.seriouseats.com/recipes/2011/11/the-worlds-best-biscuits-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111128-181382-world-best-biscuits-thumb-625xauto-202117.jpg,makes 8 to 10 biscuits,45 minutes,1 hour
181385,"Endive, Apple, and Farmhouse Cheddar Salad with Country Ham and Wheat Beer Dressing",http://www.seriouseats.com/recipes/2011/11/endive-apple-farmhouse-cheddar-salad-with-country-ham-wheat-beer-dressing-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111128-181385-endive-apple-and-cheddar-salad-thumb-625xauto-202121.jpg,serves 6,15 minutes,15 minutes
181393,Chocolate Peanut Butter Cupcakes,http://www.seriouseats.com/recipes/2011/11/chocolate-peanut-butter-cupcakes-buttercream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111129-181397-chocolate-peanut butter-cupcakes-thumb-625xauto-202178.jpg,10 cupcakes,3 hours,1 hour
181394,Camargue Red Rice Salad,http://www.seriouseats.com/recipes/2011/12/french-in-a-flash-camargue-red-rice-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111129CamargueRedRiceSalad-thumb-625xauto-202153.jpg,serves 4 to 6,45 minutes,10 minutes
181418,Coquito (Puerto Rican Coconut Eggnog),http://www.seriouseats.com/recipes/2011/12/how-to-make-coquito-puerto-rican-coconut-eggnog-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111201-127677-Dulces-Coquito-Primary-thumb-625xauto-202180.jpg,Serves 8 to 10,3 hours,10 minutes
181420,Rompope (Mexican Eggnog),http://www.seriouseats.com/recipes/2011/12/rompope-latin-american-eggnog-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111201-127677-Dulces-Rompope-PRIMARY-thumb-625xauto-202183.jpg,Serves 6 to 8,"2 hours, 40 minutes",20 minutes
181421,"Smoked Trout, Potato, and Endive Salad",http://www.seriouseats.com/recipes/2011/11/dinner-tonight-smoked-trout-potato-and-endive.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111129-dt-smoked-trout-potato-and-endive-salad-thumb-625xauto-202182.jpg,serves 4,25 minutes,15 minutes
18143,Classic Cookbooks: Chicken with Sliced Lemon and Fried Onions,http://www.seriouseats.com/recipes/2008/03/classic-cookbooks-chicken-with-sliced-lemon-and-fried-onions-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/cover-madhurjaffrey-indiancooking-thumb-625xauto-49443.jpg,4-6,,
181461,DIY Limoncello,http://www.seriouseats.com/recipes/2011/12/homemade-limoncello-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/112911-181461-diyvsbuy-diylimoncello-thumb-625xauto-202243.jpg,Makes about 750 milliliters,15 days 20 minutes,20 minutes
181469,Buffalo Chip Cookies,http://www.seriouseats.com/recipes/2011/12/buffalo-chip-cookies-kitchen-sink-cookie-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111129-181469-buffalo-chip-cookies-thumb-625xauto-202252.jpg,About 3 dozen large cookies,30 minutes,15 minutes
181475,Caramelized Onion and Goat Cheese Tartlets,http://www.seriouseats.com/recipes/2011/12/caramelized-onion-and-goat-cheese-tartlets-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111129-seriousentertaining-holidaynibbles-caramelizedonionandgoatcheesetartlets-primary-thumb-625xauto-202852.jpg,makes about 20 pieces,1 hour 30 minutes,25 minutes
181491,Mushroom Gruyère Pinwheels,http://www.seriouseats.com/recipes/2011/12/mushroom-gruyere-pinwheels-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111129-seriousentertaining-holidaynibbles-mushroomguyerepinwheels-primary-thumb-625xauto-202853.jpg,makes 40 pinwheels,1 hour 20 minutes,40 minutes
181509,Christmas Tree Coconut Macaroons,http://www.seriouseats.com/recipes/2011/12/christmas-tree-coconut-macaroonpcookie-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111205-181509-ccmacaroons-thumb-625xauto-202639.jpg,Makes 12 cookies,1 hour,5 minutes
181517,Grilled Hasselback Potatoes With Garlic and Parmesan,http://www.seriouseats.com/recipes/2011/12/grilling-hasselback-potatoes-with-garlic-and-parmesan-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111129-181517-hasselback-potatoes-thumb-625xauto-202354.jpg,Serves 4,1 hour,20 minutes
18152,Serious Sandwiches: Brooklyn Butcher's Red Cooked Pork Sandwich,http://www.seriouseats.com/recipes/2008/03/serious-sandwiches-brooklyn-butchers-red-cooked-pork-sandwich-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080326-serioussandwich-pork-thumb-625xauto-49436.jpg,,,
18153,The Cartoon Kitchen: Prunes and Sausage,http://www.seriouseats.com/recipes/2008/03/prunes-and-sausage-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080330-cartoonkitchen-thumb-625xauto-49435.jpg,,,
181534,Quince and Cardamom Streusel Pie,http://www.seriouseats.com/recipes/2011/12/quince-and-cardamom-streusel-pie-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111102-179926-quince-pie-610x458-1-thumb-625xauto-202381.jpg,Serves 8,8 hours,1 hour
181546,Fried Squid Po' Boy with Avocado and Black Chile Oil ,http://www.seriouseats.com/recipes/2011/12/fried-squid-po-boy-with-avocado-and-black-chile-oil-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-127355-dinner-tonight-fried-squid-po-boy-black-chile-oil-thumb-625xauto-202406.jpg,serves 4,1 hour,1 hour
181548,"Alton Brown's 'Man Breakfast' with Bacon, Eggs, and Hash Browns",http://www.seriouseats.com/recipes/2011/11/alton-browns-man-breakfast-with-bacon-eggs-an.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-127355-dinner-tonight-alton-browns-man-breakfast-hashbrowns-thumb-625xauto-202407.jpg,serves 2,20 minutes,20 minutes
18157,Sunday Supper: Sloppy Joes,http://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080328-sloppyjoe-thumb-625xauto-49433.jpg,,,
181599,Ginger Cake with Spiked Custard,http://www.seriouseats.com/recipes/2011/12/gingerbread-bold-spicy-ginger-cake-with-spiked-custard-recipe-holiday.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111206-127677-LTE-Ginger-Cake-PRIMARY-thumb-625xauto-202471.jpg,Serves 8 to 10,3 hours,45 minutes
181685,Dark Rum and Apple Cider Shaved Ice,http://www.seriouseats.com/recipes/2011/12/dark-rum-and-apple-cider-shaved-ice-light-frozen-dessert-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111202applecidergallonspri-thumb-625xauto-202817.jpg,1 quart,4 hours,10 minutes
181696,Kossuth Cakes ,http://www.seriouseats.com/recipes/2011/12/kossuth-cakes-chocolate-glazed-cookies-with-whipped-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-181696-kossuth-cakes-thumb-625xauto-202595.jpg,makes 12 to 15 sandwich cookies ,2 hours,1 hour
18170,"Fennel, Arugula and Green Apple Salad",http://www.seriouseats.com/recipes/2008/03/dinner-tonight-fennel-arugula-and-green-apple-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080327-dinnertonight-salad-thumb-625xauto-49428.jpg,4,,
181701,Andrew Carmellini's Fried Chicken,http://www.seriouseats.com/recipes/2011/12/andrew-carmellinis-fried-chicken-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-181701-andrew-carmellinis-fried-chicken-primary-thumb-625xauto-202717.jpg,serves 4,45 minutes plus 12 hours marinating time,45 minutes
181717,Kathleen King's Chocolate Thumbprint Cookies,http://www.seriouseats.com/recipes/2011/12/kathleen-kings-chocolate-thumbprint-cookies-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-kathleenkingchocolatethumbprintcookies-thumb-625xauto-202651.jpg,80 cookies,3 hours,40 minutes
181720,Walnut-Thyme Honey,http://www.seriouseats.com/recipes/2011/12/walnut-thyme-honey-with-chiles.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111204-181719-preserved-walnut-thyme-honey-primary-thumb-625xauto-202654.jpg,"Makes 1 1/2 cups, or three 4-ounce jars",20 minutes,5 minutes
181723,Vodka Cream Sauce,http://www.seriouseats.com/recipes/2011/12/sauced-vodka-cream-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-181723-vodka-sauce-thumb-625xauto-202667.jpg,Makes about 3 cups,25 minutes,25 minutes
181724,Old-Fashioned Cupcakes,http://www.seriouseats.com/recipes/2011/12/old-fashioned-cupcakes-orange-buttercream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-181724-old-fashioned-cupcakes-thumb-625xauto-202669.jpg,makes 12 cupcakes,2 hours,1 hour
181728,Tailgate Cupcakes,http://www.seriouseats.com/recipes/2011/12/tailgate-cupcakes-salted-caramel-butch-bakery-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-181728-tailgate-cupcakes-thumb-625xauto-202692.jpg,makes 12 cupcakes,2 hours,1 hour
181738,Peppermint 'Crack',http://www.seriouseats.com/recipes/2011/12/holiday-chocolate-crack-peppermint-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111129-181525-Holiday-Crack-primary-thumb-625xauto-202709.jpg,"Serves 1 (ok, maybe more like 20, but be warned, it's addictive)",2 hours,20 minutes
181741,Andrew Carmellini's Chicken Pot Pie,http://www.seriouseats.com/recipes/2011/12/andrew-carmellini-chicken-pot-pie-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/11/20111130-181741-andrew-carmellinis-chicken-pot-pie-thumb-625xauto-202719.jpg,makes 4 pot pies or 1 large pot pie that serves 4,2 hours plus 8 hours to chill the dough,1 hour 15 minutes
181761,Shaun Hergatt's Lamington Bars,http://www.seriouseats.com/recipes/2011/12/lamington-bars-australian-cookie-cake-bar.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-181765-shaun-hergatt-lamington-bars-thumb-625xauto-202844.jpg,makes about 50 small or 10 large cubes,1 hour 30 minutes,45 minutes
181809,"Linguine with Celery Root Cream, Apples, and Pancetta",http://www.seriouseats.com/recipes/2011/12/dinner-tonight-linguine-with-celery-root-cream-apples-and-pancetta-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-dt-linguine-with-celeriac-apples-and-pancetta-primary-new-thumb-625xauto-202818.jpg,serves 4,45 minutes,30 minutes
18187,El Presidente,http://www.seriouseats.com/recipes/2008/03/time-for-a-drink-el-presidente.html,http://www.seriouseats.com/recipes/assets_c/2013/09/20130901presidenteglass-thumb-625xauto-352964.jpg,makes 1 cocktail,,
181870,Invisible Man #2,http://www.seriouseats.com/recipes/2011/12/invisible-man-no2-plum-cocktail-clockbar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-clockbarcocktails-invisablemanno2-thumb-625xauto-202881.jpg,1,5 minutes,5 minutes
181873,Orchard Fizz,http://www.seriouseats.com/recipes/2011/12/orchard-fizz-apple-icewine-cocktail-clockbar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-clockbarcocktails-orchardfizz-thumb-625xauto-202883.jpg,1,5 minutes,5 minutes
181874,Delightful Dede,http://www.seriouseats.com/recipes/2011/12/delightful-dede-marzipan-cocktail-clockbar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-clockbarcocktails-delightfuldede-thumb-625xauto-202885.jpg,1,10 minutes,10 minutes
181881,The 108,http://www.seriouseats.com/recipes/2011/12/the-108-chai-cocktail-clockbar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20112101-clockbarcocktails-the108-thumb-625xauto-203112.jpg,1,"5 days, 20 minutes (includes infusing gin)",20 minutes
181888,Harvest Wallbanger,http://www.seriouseats.com/recipes/2011/12/harvest-wallbanger-pear-riesling-cocktail-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-clockbarcocktails-harvestwallbanger-thumb-625xauto-202911.jpg,1,5 minutes,5 minutes
181897,Sunday Supper: Lancashire Hotpot,http://www.seriouseats.com/recipes/2011/12/lancashire-hotpot-lamb-stew-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/2011121-181897-sunday-supper-lancashire-hot-pot-2-thumb-625xauto-202955.jpg,Serves 4 hungry people,2 hours,30 minutes
181900,Sunday Brunch: Fried Fish and Yucca,http://www.seriouseats.com/recipes/2011/12/fried-fish-and-yucca-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/21001201-181900-sunday-supper-fried-fish-yucca-2-thumb-625xauto-202960.jpg,Serves 4,45 minutes,45 minutes
18191,Essentials: Spaghetti and Meatballs,http://www.seriouseats.com/recipes/2008/03/essentials-spaghetti-and-meatballs-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/cover-barefootcontessafamilystyle-thumb-625xauto-49410.jpg,6,,
18192,Dinner Tonight: Duck Confit and Pear Salad,http://www.seriouseats.com/recipes/2008/03/dinner-tonight-duck-confit-and-pear-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080328-dinnertonight-duckconfit-thumb-625xauto-49409.jpg,,,
181922,Saison,http://www.seriouseats.com/recipes/2011/12/homebrewing-saison-recipe-how-to-brew-saison.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111205-181922-season-for-saison-thumb-625xauto-202977.jpg,makes 5 gallons,4 weeks,4 to 6 hours
181931,Sugar Cookies with Royal Icing,http://www.seriouseats.com/recipes/2011/12/sugar-cookies-with-royal-icing-cookie-dough-icing-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-181930-royal-icing-610x458-18-thumb-625xauto-203057.jpg,Makes approximately 3 dozen cookies,4 hours,1 hour +
181989,Cumin-Scented French Lentil Salad,http://www.seriouseats.com/recipes/2011/12/french-lentil-salad.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111207-french-lentil-salad-thumb-625xauto-203097.jpg,Serves 4,30  minutes,30 minutes
182002,The MmmmHmmmm,http://www.seriouseats.com/recipes/2011/12/mmmmhmmm-banana-vanilla-cocktail-clockbar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111201-clockbarcocktails-mmmhmm-thumb-625xauto-203111.jpg,1,5 minutes,5 minutes
182018,Jacques Torres's Chocolate Chip Cookies,http://www.seriouseats.com/recipes/2011/12/jacques-torres-chocolate-chip-cookies-one-sweet-cookie-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111202-182018-jacques-torres-chocolate-chip-cookies-thumb-625xauto-203179.jpg,makes about 36 large cookies,35 minutes,20 minutes
182034,Eleven Madison Park's Granola,http://www.seriouseats.com/recipes/2011/12/eleven-madison-park-granola-salty-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111202-wakeandbake-empgranola-thumb-625xauto-203190.jpg,makes 6 cups,50 minutes,10 minutes
182055,Homemade Butterfingers,http://www.seriouseats.com/recipes/2012/01/bravetart-homemade-butterfinger-candy-bar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/01/20121017butterfingertrio610-thumb-625xauto-212459.jpg,makes 10 candy bars,90 minutes,1 hour
182062,Cookie Dough-Filled Reese's Cups,http://www.seriouseats.com/recipes/2012/01/bravetart-reeses-cups-filled-with-cookie-dough-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/01/20121017cupwheelie610-thumb-625xauto-212425.jpg,makes 12 candy cups,45 minutes,30 minutes
182118,Homesick Texan's Migas,http://www.seriouseats.com/recipes/2011/12/basic-tex-mex-migas.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111205-127355-dinner-tonight-homesick-texan-migas-thumb-625xauto-203284.jpg,serves 4,30 minutes,30 minutes
182131,Gluten-Free Doughnut Bites,http://www.seriouseats.com/recipes/2011/12/gluten-free-doughnut-bites-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/20111206-182131-gftues-doughnuts-primary-thumb-625xauto-206424.jpg,makes about three dozen doughnut holes,1 hour 30 minutes,1 hour 30 minutes
182140,Not Your Abuelita's Tortillas,http://www.seriouseats.com/recipes/2011/12/bread-baking-not-your-abuelitas-tortillas-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/12/tortillas 3-thumb-625xauto-203311.jpg,Makes 8 tortillas,"1 hour, 25 minutes",25 minutes
182177,Negroni Sbagliato,http://www.seriouseats.com/recipes/2011/12/negroni-sbagliato-sparkling-wine-cocktail-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/06/20150618-three-ingredient-cocktails-negroni-sbagliato-vicky-wasik-thumb-625xauto-424232.jpg,makes 1 cocktail,3 minutes,3 minutes
